Date,Open,Close,High,Low,Adj_close,Volume
2007-01-22,29450,29300,29450,28900,5184,41500
2007-01-23,28700,27900,29150,27800,4937,203500
2007-01-24,28000,29150,29150,28000,5158,73200
2007-01-25,29200,28500,29300,28500,5043,36000
2007-01-26,27850,28000,28200,27500,4954,128100
2007-01-29,28000,28050,28050,27750,4963,37000
2007-01-30,28450,27550,28450,27200,4875,41200
2007-01-31,27500,27500,28500,27500,4866,64000
2007-02-01,28500,28200,28500,27600,4990,41700
2007-02-02,28200,28400,28750,27500,5025,49400
2007-02-05,28400,29700,29700,28400,5255,87600
2007-02-06,30100,29800,30100,29300,5273,107400
2007-02-07,29800,29700,29800,29150,5255,55200
2007-02-08,29950,29800,29950,29250,5273,27100
2007-02-09,29800,29400,30000,29400,5202,31000
2007-02-12,28800,29000,29600,28800,5131,26700
2007-02-13,29000,29000,29200,28800,5131,49500
2007-02-14,28900,29500,29500,27500,5220,270000
2007-02-15,29500,28650,29500,28650,5069,36800
2007-02-16,28300,28300,28650,28300,5007,14100
2007-02-20,28300,28600,28800,28150,5060,29300
2007-02-21,28500,28300,28600,28300,5007,23400
2007-02-22,28400,29000,29000,28350,5131,71400
2007-02-23,28950,28450,29050,27950,5034,209200
2007-02-26,28050,28100,28200,27850,4972,66200
2007-02-27,27800,28350,28450,27750,5016,74400
2007-02-28,27950,28000,28000,27300,4954,42600
2007-03-02,27400,27550,27900,27400,4875,21100
2007-03-05,27200,26750,27500,26750,4733,99400
2007-03-06,26750,27400,27400,26750,4848,76000
2007-03-07,27500,27350,27500,27000,4839,80200
2007-03-08,27500,27500,27650,27300,4866,45600
2007-03-09,27500,27300,27800,27200,4830,19400
2007-03-12,27300,27400,27500,27250,4848,56000
2007-03-13,27400,27400,27500,26900,4848,108300
2007-03-14,27050,27100,27200,26650,4795,106500
2007-03-15,26850,27350,27400,26750,4839,238800
2007-03-16,27000,27050,27300,26900,4786,50800
2007-03-19,27050,27000,27300,27000,4777,40200
2007-03-20,27000,27050,27150,26500,4786,155300
2007-03-21,27250,27100,27300,26700,4795,59500
2007-03-22,27200,27100,27500,26900,4795,128800
2007-03-23,27100,27000,27200,26850,4777,60500
2007-03-26,27050,27150,27300,26900,4804,156000
2007-03-27,27050,27350,27600,27050,4839,201900
2007-03-28,27550,26800,27600,26550,4742,217800
2007-03-29,26550,26900,27000,26500,4760,131300
2007-03-30,26900,26550,27000,26500,4698,130500
2007-04-02,26500,26600,26750,26400,4707,82400
2007-04-03,26300,26250,26300,25500,4645,322000
2007-04-04,26250,26300,26400,25650,4653,163800
2007-04-05,26200,26650,26650,26050,4715,71100
2007-04-06,26650,27300,27400,26600,4830,197700
2007-04-09,27350,28200,28900,27350,4990,198600
2007-04-10,28200,28100,28300,27600,4972,80800
2007-04-11,28100,28600,29200,28100,5060,184000
2007-04-12,28600,28900,28950,28600,5114,72700
2007-04-13,28250,29000,29000,28000,5131,77600
2007-04-16,28750,29300,29500,28750,5184,86900
2007-04-17,29350,28550,30000,28350,5052,250000
2007-04-18,28600,30100,30800,28600,5326,134300
2007-04-19,30400,30950,31500,30400,5476,228000
2007-04-20,31000,32500,32700,31000,5751,227700
2007-04-23,32500,32250,34000,32250,5706,280200
2007-04-24,31900,31050,32200,30800,5494,107800
2007-04-25,31000,31400,32250,30500,5556,146600
2007-04-26,31000,31800,35500,30850,5627,156700
2007-04-27,31800,31700,32700,31300,5609,75300
2007-04-30,31000,32000,32000,31000,5662,60700
2007-05-02,31900,32400,32800,31900,5733,39100
2007-05-03,32500,33000,33200,32500,5839,68000
2007-05-04,33750,33900,33900,33000,5998,145900
2007-05-07,33900,34200,34500,33800,6051,150200
2007-05-08,34200,33900,34300,33000,5998,150500
2007-05-09,33600,35500,35500,33500,6281,412000
2007-05-10,35400,35000,35800,34700,6193,187900
2007-05-11,34800,35000,35450,34200,6193,200400
2007-05-14,35400,34900,35400,34050,6175,113000
2007-05-15,34900,34900,35300,33050,6175,318900
2007-05-16,34900,34900,35200,34200,6175,418300
2007-05-17,34900,34900,35000,34700,6175,100200
2007-05-18,34250,35500,35500,34250,6281,192100
2007-05-21,35500,36500,37800,34650,6458,326500
2007-05-22,36700,39900,40000,36550,7060,300100
2007-05-23,40600,43200,43300,40150,7644,490100
2007-05-25,43000,43150,45500,41200,7635,326300
2007-05-28,44700,43600,44700,41900,7715,234500
2007-05-29,43650,43100,44650,42250,7626,215600
2007-05-30,43950,49550,49550,43100,8768,618000
2007-05-31,53000,56200,56900,50000,9945,791700
2007-06-01,56400,56200,58000,52500,9945,473300
2007-06-04,56200,54700,56200,53000,9679,196600
2007-06-05,54600,55700,55700,52900,9856,258500
2007-06-07,55200,56500,57300,53900,9998,304500
2007-06-08,56400,56500,56500,54500,9998,158500
2007-06-11,55500,62500,63900,55500,11059,496300
2007-06-12,62500,61800,63400,58700,10935,259600
2007-06-13,65000,71000,71000,61100,12563,1021600
2007-06-14,72000,66600,75000,66600,11785,1041800
2007-06-15,66800,68400,68400,63200,12103,435600
2007-06-18,68100,71100,72500,68100,12581,263600
2007-06-19,71100,72500,72800,69100,12829,240100
2007-06-20,72400,72500,74500,71200,12829,220000
2007-06-21,71700,78000,78500,71700,13802,290600
2007-06-22,78000,76500,79800,75500,13537,213600
2007-06-25,75800,75000,76300,73000,13271,245000
2007-06-26,73000,73000,74900,72600,12917,281000
2007-06-27,74600,76200,77600,74500,13484,261200
2007-06-28,75800,84000,84000,75800,14864,478100
2007-06-29,84100,93000,96300,84100,16457,515500
2007-07-02,84100,93000,96300,84100,16457,527700
2007-07-03,88500,88400,97000,85200,15643,920400
2007-07-04,89000,88800,89500,83000,15713,636400
2007-07-05,88200,87500,89700,86200,15483,808600
2007-07-06,86700,86000,89000,84000,15218,355800
2007-07-09,86000,84000,86000,80100,14864,487000
2007-07-10,85700,82700,85700,81900,14634,232600
2007-07-11,81300,82000,84900,81300,14510,333300
2007-07-12,82500,85500,86800,82300,15129,503100
2007-07-13,87500,87700,88900,84600,15519,365000
2007-07-16,86800,86000,86800,84200,15218,207100
2007-07-18,86200,85400,87100,84700,15112,212100
2007-07-19,86100,88000,89700,84900,15572,426100
2007-07-20,89400,87300,89500,87000,15448,210600
2007-07-23,87500,87400,88400,85500,15466,155100
2007-07-24,87500,86000,87900,85300,15218,99000
2007-07-25,85000,84600,85700,82900,14970,249700
2007-07-26,84700,81200,85600,81200,14368,271900
2007-07-27,80200,81500,83000,77600,14422,322600
2007-07-30,81900,81200,81900,79400,14368,160500
2007-07-31,81200,83000,83600,79300,14687,166800
2007-08-01,81000,80900,82800,79100,14315,112500
2007-08-02,81100,80800,82100,79300,14298,67100
2007-08-03,80300,80800,81200,79800,14298,76700
2007-08-06,79000,81300,81500,79000,14386,69900
2007-08-07,81900,80400,81900,79000,14227,92700
2007-08-08,80900,80800,80900,79000,14298,106900
2007-08-09,80500,79000,80500,78700,13979,157300
2007-08-10,77600,73500,78600,73500,13006,249600
2007-08-13,14880,14600,15140,14520,2583,95200
2007-08-14,72100,72000,73000,67700,12740,283200
2007-08-16,68000,61200,71000,61200,10829,332500
2007-08-17,58500,55500,59500,52100,9821,720100
2007-08-20,57300,60300,61000,57300,10670,424100
2007-08-21,60500,64200,66000,59000,11360,335600
2007-08-22,65000,65700,67500,64400,11626,252800
2007-08-23,68400,67700,69500,67100,11980,124000
2007-08-24,67900,67800,67900,64800,11997,95200
2007-08-27,68400,67500,70300,67500,11944,63700
2007-08-28,68300,68600,69400,66700,12139,169200
2007-08-29,65300,68600,68600,65200,12139,55900
2007-08-30,68800,70000,70400,67800,12387,108700
2007-08-31,70000,72500,73500,69900,12829,224100
2007-09-03,72800,74000,74400,71200,13094,133000
2007-09-04,74500,74000,75600,72600,13094,94200
2007-09-05,73500,72500,74200,69700,12829,227200
2007-09-06,72000,70500,72200,69500,12475,203300
2007-09-07,71300,69700,71300,69500,12333,74700
2007-09-10,68000,66600,68800,65200,11785,112000
2007-09-11,67000,66600,67700,65600,11785,91200
2007-09-12,66000,65100,67900,64000,11519,111900
2007-09-13,65800,66000,66800,64200,11679,116200
2007-09-14,66000,68600,68600,66000,12139,80400
2007-09-17,70100,72000,74400,70000,12740,288300
2007-09-18,71900,71300,73500,71100,12617,110000
2007-09-19,72800,73000,74200,70800,12917,229800
2007-09-20,73200,73100,74600,72300,12935,92100
2007-09-21,74000,76000,76100,72000,13448,202600
2007-09-27,78000,75500,78100,75500,13360,96100
2007-09-28,75600,76700,76700,74000,13572,159900
2007-10-01,76500,76000,77500,75100,13448,78100
2007-10-02,75200,75700,77400,75200,13395,109500
2007-10-04,75000,75500,77100,74900,13360,84000
2007-10-05,75100,75200,76400,75100,13307,71100
2007-10-08,75200,76700,76700,73900,13572,151300
2007-10-09,76800,80800,81300,76800,14298,698500
2007-10-10,81500,87600,88500,81500,15501,718300
2007-10-11,87000,86300,87500,85000,15271,145900
2007-10-12,86200,84500,86600,83000,14952,162400
2007-10-15,85800,85300,88500,83300,15094,122800
2007-10-16,84800,79500,85000,79500,14068,356300
2007-10-17,80000,75000,80900,70000,13271,364200
2007-10-18,74300,76200,76900,72500,13484,129000
2007-10-19,75500,76100,76500,72400,13466,148200
2007-10-22,70000,71200,73300,70000,12599,153200
2007-10-23,71200,71900,74200,71200,12723,97800
2007-10-24,72000,71000,73500,70200,12563,85300
2007-10-25,71000,71100,75400,70900,12581,146800
2007-10-26,71300,72400,72900,71100,12811,90700
2007-10-29,72800,69500,73500,69400,12298,286100
2007-10-30,69500,71000,71000,65300,12563,336400
2007-10-31,71000,70000,71200,69200,12387,173500
2007-11-01,70000,69700,71000,67600,12333,121800
2007-11-02,68800,66900,69000,65700,11838,231700
2007-11-05,66000,67300,67700,65200,11909,95800
2007-11-06,66700,70700,73800,66700,12510,286600
2007-11-07,71400,67400,72700,67000,11926,166000
2007-11-08,65100,65600,68600,65000,11608,128700
2007-11-09,67800,67000,68800,66000,11856,186900
2007-11-12,65900,63200,66400,63200,11183,95200
2007-11-13,64600,63900,64700,59600,11307,139300
2007-11-14,64700,65000,65000,64000,11502,63600
2007-11-15,65000,61700,65600,61700,10918,63500
2007-11-16,61100,61000,62100,58700,10794,131400
2007-11-19,59200,61000,62200,59200,10794,72900
2007-11-20,61000,62000,62700,59100,10971,58300
2007-11-21,61100,61600,62700,59300,10900,87300
2007-11-22,58100,58100,61600,58100,10281,84600
2007-11-23,57600,56000,60000,53000,9909,130500
2007-11-26,56300,59000,59000,53800,10440,82000
2007-11-27,58900,58600,58900,55700,10369,51500
2007-11-28,58700,58100,60300,58000,10281,65000
2007-11-29,58600,60000,60800,58600,10617,56300
2007-11-30,59000,60900,61400,59000,10776,31000
2007-12-03,60300,64000,64900,60300,11325,115700
2007-12-04,64800,62000,65000,62000,10971,62400
2007-12-05,61700,62300,63100,61500,11024,47800
2007-12-06,62400,63600,65000,62400,11254,83000
2007-12-07,63600,62700,64400,62500,11095,55700
2007-12-10,63500,60000,64300,60000,10617,58300
2007-12-11,61900,61000,62800,60600,10794,33200
2007-12-12,61300,60700,61300,58900,10741,55500
2007-12-13,61600,58500,61900,58500,10352,101500
2007-12-14,58800,60500,60500,58800,10705,296700
2007-12-17,59100,59000,60800,59000,10440,46700
2007-12-18,59800,58600,60300,58000,10369,56000
2007-12-20,58600,58900,59500,57200,10422,60700
2007-12-21,58000,57900,58900,56000,10245,55700
2007-12-24,57900,56500,58500,56500,9998,87900
2007-12-26,56100,54200,57800,54200,9591,133000
2007-12-27,54000,54000,55500,53600,9555,108200
2007-12-28,54800,53600,54800,53300,9484,97100
2007-12-31,11220,10840,11560,10840,1918,27300
2008-01-02,53700,51400,54200,51400,9095,95000
2008-01-03,52000,54400,54600,50700,9626,114700
2008-01-04,53600,54800,54800,52400,9697,81100
2008-01-07,54400,55600,55600,51600,9838,66300
2008-01-08,55600,55200,55900,54700,9768,42400
2008-01-09,54600,55300,55300,53900,9785,43200
2008-01-10,55100,53100,55500,53100,9396,63700
2008-01-11,54000,50900,54000,50700,9007,48700
2008-01-14,50300,51100,52700,50200,9042,47800
2008-01-15,51300,50000,53000,49700,8847,67100
2008-01-16,49600,50500,51100,49500,8936,66100
2008-01-17,52000,51900,52000,50000,9184,61500
2008-01-18,51800,53500,53500,50300,9467,63700
2008-01-21,54800,51600,54800,51500,9131,52900
2008-01-22,50000,51500,51500,47700,9113,72300
2008-01-23,51500,50700,52000,50200,8971,50100
2008-01-24,50500,52300,52900,50500,9254,116500
2008-01-25,51400,53000,53800,51300,9378,87400
2008-01-28,51600,51800,52300,50900,9166,38000
2008-01-29,51500,51700,52900,51400,9148,41400
2008-01-30,51500,49500,52200,49500,8759,80700
2008-01-31,50500,50000,50500,48600,8847,21400
2008-02-01,48800,49600,49950,48500,8777,47200
2008-02-04,50200,50900,50900,49750,9007,56000
2008-02-05,50500,50200,51600,50000,8883,25200
2008-02-11,48600,48900,50200,48600,8653,33300
2008-02-12,48950,50400,50900,48500,8918,43900
2008-02-13,50000,50900,50900,49650,9007,44900
2008-02-14,52000,51900,52000,50000,9184,53500
2008-02-15,51700,51600,51700,50500,9131,35400
2008-02-18,51600,50400,51900,50400,8918,42800
2008-02-19,51600,53600,53900,50600,9484,82800
2008-02-20,52900,52100,53900,52100,9219,45100
2008-02-21,52400,53500,55300,52400,9467,82400
2008-02-22,53700,52700,53700,51900,9325,39400
2008-02-25,52700,52700,53700,52000,9325,27100
2008-02-26,52700,52000,53200,52000,9201,29600
2008-02-27,52600,52200,53000,51600,9237,20900
2008-02-28,52300,52000,52500,52000,9201,25300
2008-02-29,51100,50700,51900,50700,8971,48200
2008-03-03,50000,49500,50500,49150,8759,49900
2008-03-04,50100,49000,50400,49000,8670,47400
2008-03-05,48700,50100,50600,48700,8865,39400
2008-03-06,49700,53100,53400,49700,9396,68100
2008-03-07,52500,53800,54800,51700,9520,106000
2008-03-10,52400,53800,54600,52300,9520,67200
2008-03-11,54100,53500,54500,52700,9467,63700
2008-03-12,54400,54200,54800,53300,9591,68700
2008-03-13,53500,54800,55600,53300,9697,92600
2008-03-14,55200,57200,57500,46600,10121,239000
2008-03-17,56800,54600,57000,54200,9661,132600
2008-03-18,55200,54500,56000,53900,9644,51800
2008-03-19,54600,55300,55700,54100,9785,32300
2008-03-20,55400,53200,56000,52900,9414,69100
2008-03-21,54200,53100,54200,52800,9396,54400
2008-03-24,53000,52400,53100,51000,9272,101700
2008-03-25,52500,52100,52800,51300,9219,62300
2008-03-26,52100,52100,52700,51600,9219,62200
2008-03-27,51600,53800,54200,51600,9520,129400
2008-03-28,53900,54800,55300,53200,9697,82000
2008-03-31,55500,56300,57900,54800,9962,151600
2008-04-01,56500,55900,59600,55200,9891,296200
2008-04-02,56300,56000,57400,55700,9909,134300
2008-04-03,56600,57000,57500,56200,10086,76000
2008-04-04,57000,57200,58200,56500,10121,87500
2008-04-07,57500,56400,57700,56000,9980,74400
2008-04-08,56200,54300,56800,54300,9608,98900
2008-04-10,54000,53600,54800,53600,9484,103800
2008-04-11,54100,54100,54300,53400,9573,88700
2008-04-14,54000,51800,54000,51600,9166,108200
2008-04-15,52000,51700,52400,51300,9148,53500
2008-04-16,51900,52200,53200,51800,9237,90000
2008-04-17,52500,52700,53400,52200,9325,87900
2008-04-18,53600,54400,54400,52800,9626,79800
2008-04-21,55100,59000,59000,55100,10440,441100
2008-04-22,59000,56900,59500,56900,10068,158900
2008-04-23,57000,60000,61000,57000,10617,338100
2008-04-24,60500,60500,61500,58600,10705,180800
2008-04-25,60600,63000,63700,60200,11148,227900
2008-04-28,63400,61800,63600,61000,10935,98900
2008-04-29,61000,62000,63000,60200,10971,123100
2008-04-30,61700,65300,65500,61200,11555,164200
2008-05-02,66700,67000,68000,65500,11856,182000
2008-05-06,66500,68100,68600,66500,12050,211200
2008-05-07,67700,67300,68400,66800,11909,138500
2008-05-08,65600,66200,67400,65600,11714,92800
2008-05-09,66500,64000,66700,63400,11325,114300
2008-05-13,63100,64300,64300,61800,11378,96400
2008-05-14,64300,63200,64600,62200,11183,64900
2008-05-15,62500,64200,64900,62200,11360,88700
2008-05-16,64800,64500,65000,63000,11413,77500
2008-05-19,64800,63800,64900,62900,11289,74600
2008-05-20,63400,61500,64200,61500,10882,88700
2008-05-21,60500,62500,63500,60400,11059,80700
2008-05-22,62400,62800,62800,61300,11112,25500
2008-05-23,63100,62700,63100,61500,11095,60900
2008-05-26,61600,60600,62900,60500,10723,55400
2008-05-27,60400,61500,62000,60200,10882,38600
2008-05-28,61400,60500,61400,59500,10705,102400
2008-05-29,61400,61700,61800,60600,10918,69500
2008-05-30,61300,60400,61600,60000,10688,75000
2008-06-02,60500,60900,61000,60100,10776,38500
2008-06-03,60900,63400,63800,60100,11219,92000
2008-06-04,64000,63200,65000,62200,11183,112200
2008-06-05,62500,63100,63800,61100,11166,100200
2008-06-09,61900,61000,61900,60900,10794,78500
2008-06-10,61200,58300,61600,56900,10316,176000
2008-06-11,58800,57700,59300,56800,10210,102200
2008-06-12,57400,55100,57400,55100,9750,165600
2008-06-13,55500,56000,56300,53500,9909,124200
2008-06-16,55300,55200,56600,54300,9768,86400
2008-06-17,54500,52400,55600,51500,9272,324200
2008-06-18,52300,55200,55400,52000,9768,66400
2008-06-19,55000,54500,55000,52700,9644,52100
2008-06-20,54600,55100,55900,54300,9750,52600
2008-06-23,53900,55500,56000,53900,9821,50200
2008-06-24,54800,55800,55900,54100,9874,58600
2008-06-25,55800,56100,56500,55300,9927,49700
2008-06-26,55700,56500,57400,55600,9998,56700
2008-06-27,56000,55700,56200,54700,9856,63500
2008-06-30,55700,54600,56000,54600,9661,36600
2008-07-01,54300,55400,55700,54300,9803,92200
2008-07-02,56100,54000,56100,53300,9555,66200
2008-07-03,52500,54000,54000,52000,9555,116600
2008-07-04,53200,54300,55300,53200,9608,56500
2008-07-07,54300,53900,54500,52900,9538,35000
2008-07-08,53800,49600,53800,49150,8777,89800
2008-07-09,52000,49900,52000,48700,8830,59800
2008-07-10,48950,49400,49900,48150,8741,96300
2008-07-11,50700,50300,51000,48500,8900,74500
2008-07-14,50700,49500,50700,49200,8759,42400
2008-07-15,49450,48200,49500,48000,8529,49800
2008-07-16,48200,47850,49000,46800,8467,71300
2008-07-17,48250,48050,48900,48000,8502,43500
2008-07-18,48500,48250,49800,47600,8538,55100
2008-07-21,48300,48950,49700,48300,8662,65000
2008-07-22,49400,48800,49400,48250,8635,48300
2008-07-23,49100,50000,50300,49100,8847,71900
2008-07-24,50200,50700,50800,49850,8971,66300
2008-07-25,50200,50300,50700,49750,8900,25000
2008-07-28,50900,50800,51300,49800,8989,100400
2008-07-29,50800,49500,51000,49000,8759,71600
2008-07-30,50200,50100,50500,49600,8865,47000
2008-07-31,49750,51000,51100,49750,9024,126200
2008-08-01,50700,50100,51000,49750,8865,32300
2008-08-04,50900,49400,50900,49300,8741,38000
2008-08-05,48900,48000,49500,47700,8493,113800
2008-08-06,48500,49400,49450,48250,8741,57700
2008-08-07,49200,49500,49500,48450,8759,54400
2008-08-08,48500,48900,49200,48150,8653,49700
2008-08-11,48350,48500,49150,48350,8582,65700
2008-08-12,48450,48400,48900,48100,8564,43000
2008-08-13,48300,46800,48300,46700,8281,92100
2008-08-14,46200,45550,46800,45000,8060,142700
2008-08-18,45600,45550,46300,44750,8060,83100
2008-08-19,44800,44800,45500,44700,7927,28500
2008-08-20,44500,45200,45500,44400,7998,58700
2008-08-21,45200,44000,45200,43100,7786,60200
2008-08-22,44200,42700,44200,41600,7556,54300
2008-08-25,42000,43200,43400,42000,7644,31800
2008-08-26,43100,43500,43750,42000,7697,40900
2008-08-27,43500,43500,43600,42500,7697,53500
2008-08-28,43500,41650,43550,41550,7370,60200
2008-08-29,42200,41950,43000,41500,7423,45600
2008-09-01,41800,38400,41900,36150,6795,132300
2008-09-02,38200,34950,38600,34950,6184,123800
2008-09-03,33400,34700,37000,33300,6140,192600
2008-09-04,34200,35350,36600,34000,6255,279000
2008-09-05,34500,34150,34750,33950,6043,163800
2008-09-08,34550,35450,36950,34550,6273,207200
2008-09-09,35700,34050,35750,34000,6025,169500
2008-09-10,33700,34150,34850,33350,6043,147600
2008-09-11,34300,33750,34550,33750,5972,142300
2008-09-12,34400,34700,35200,34100,6140,143400
2008-09-16,32400,31650,32400,30300,5600,197800
